IdTweet,IdUser,UserName,ScreenName,Location,TweetAt,UploadTweet,OriginalTweet
1471297979495583744,1389583912402264067,🇮🇩 Jok Busa 🇮🇩,JokBusa,,2021-12-16 01:55:48+00:00,Twitter Web App,"RT @FerdinandHaean3: Jk gagal Juni 2022, mk Anies Baswedan hrs dipenjarakan karena telah merugikan keuangan negara sangat besar..!!! Rakyat…"
1471297909798760452,38349153,CM,KakaKeyo,di anganmu selalu 😜,2021-12-16 01:55:31+00:00,Twitter for Android,"@PointBroo @DivHumas_Polri @KejaksaanRI @KPK_RI Kalo dirumahku biasanya nih kalo ada yg acak2 pasti aku panggil, di… https://t.co/w8t8V9uyCP"
1471297882451890178,1328461488722382849,Ahmad Baron,AhmadBaron11,,2021-12-16 01:55:25+00:00,Twitter for Android,@HendroWibowoYZA @FerdinandHaean3 @KPK_RI @aniesbaswedan Jadwal formula E nih 2022 jakarta resmi jadi tuan rumah  https://t.co/fVPzSRk4id
1471297875665514501,1336684779014553600,arthaN,arthaN38836243,,2021-12-16 01:55:23+00:00,Twitter for iPhone,RT @KangUtang04: @NurNeng21995172 @Asepbar84011121 @NgaciroSL @Hmmurahmurahhm2 @KiLurahIdiot @Korban_Rezim @ANDI_ALFARIS1 @Tya_Samarinda @P…
1471297818379755522,2333813654,Sam_Kasuari,Twitlandguard,Indonesia,2021-12-16 01:55:09+00:00,Twitter for Android,@FerdinandHaean3 @cilemokeimilan @KPK_RI Yg sblhnya tangkap jg ya?
1471297781956415489,131392764,Murphie Khalil A S,murphieku,Republic of Nusantara,2021-12-16 01:55:01+00:00,Twitter for Android,"RT @WagimanDeep212_: Tugas KPK smangkin berat, skarang ngurusin politik jugak. 
Jelang 2024 mungkin akan lahir Partai KPK..jas wait 

https…"
1471297770157871106,1462397095290101761,ScioCogitoCredo 2,ScioCogitoCredo,,2021-12-16 01:54:58+00:00,Twitter for Android,"RT @jaya_pancasila: bapak vi pernah cerita, kpk saat ini di isi orang2 klan candi semua

jadi, ga usah ngarep banyak https://t.co/03wEJS5jvJ"
1471297745386295298,493750045,HLee,HiiiLee,Jakarta,2021-12-16 01:54:52+00:00,Twitter for Android,"RT @mahasiswigenz: Ouhh ternyata Ketua KPK pernah jd IDOLA Aksi 212.

Apa ini tanda KPK takut Periksa Formula-E ?? https://t.co/ONNjfznYLJ"
1471297692340928513,1328461488722382849,Ahmad Baron,AhmadBaron11,,2021-12-16 01:54:39+00:00,Twitter for Android,@Dimas_Wbw @FerdinandHaean3 @KPK_RI Jadwal formula E nih 2022 jakarta resmi jadi tuan rumah  https://t.co/fVPzSRk4id
1471297654604767234,1464900914842509320,DA4AT,at_da4,,2021-12-16 01:54:30+00:00,Twitter Web App,"@FerdinandHaean3 @KPK_RI Nafsu banget babi ini mau ngandangin Anies, hukum itu ada prosesnya...... makanya sekolah yang benar semvak"
1471297581628080135,3310598915,Dwi_Muchsin 🇲🇨🇹🇷,Muchsin_Dwi,Kota kembang,2021-12-16 01:54:13+00:00,Twitter Web App,"@OposisiCerdas Percuma lapor KPK, mereka setali tiga uang koq!! 😂😂"
1471297542050643973,1328461488722382849,Ahmad Baron,AhmadBaron11,,2021-12-16 01:54:04+00:00,Twitter for Android,@Artik041 @FerdinandHaean3 @KPK_RI Jadwal formula E nih 2022 jakarta resmi jadi tuan rumah  https://t.co/fVPzSRk4id
1471297526129070085,1458375334789746691,celoteh auuum,RusdiRuslan2,,2021-12-16 01:54:00+00:00,Twitter for Android,@FerdinandHaean3 @KPK_RI KPK gk ada nyalinya...kita tungggu dari kejaksaan..? Apa berharap kepolisian   ?
1471297513323786240,1443191693524701189,Sobat MIDO,SobatMIDO,,2021-12-16 01:53:57+00:00,Twitter for iPhone,"@FerdinandHaean3 @KPK_RI Emamg @KPK_RI bisa nangkap gub DKI?
ga yakin sih, smoga aja berani 😓"
1471297461679362050,1098743219863449601,Tiorida,Tiorida123,DKI Jakarta,2021-12-16 01:53:44+00:00,Twitter for Android,@sanuri118___zz @KejaksaanRI @KPK_RI Gapenor sok dermawan kali ya
1471297400010526721,193723357,Gempal,4rchang3l,Singapore,2021-12-16 01:53:30+00:00,Twitter for Android,"@FerdinandHaean3 @KPK_RI Sekarang bingung Cari lokasi .
😂😂😂🤣😂🤣"
1471297380720922624,19958680,❦ 𝕻𝖗𝖎𝖆𝖉𝖎 🇮🇩,priadi,"Yogyakarta, Indonesia",2021-12-16 01:53:25+00:00,Twitter for Android,@pengarang_sajak KPK memble ngadepin wan AIBON
1471297366862884868,1328461488722382849,Ahmad Baron,AhmadBaron11,,2021-12-16 01:53:22+00:00,Twitter for Android,@simaq @FerdinandHaean3 @KPK_RI Coba jelaskan dimana kerugiannya?
1471297290497257474,1465529152136568833,Nusantaratv News,ntvportal,Jakarta,2021-12-16 01:53:04+00:00,Twitter Web App,"KPK Diminta Usut Kasus Dugaan Korupsi Di Supiori Papua

https://t.co/qHgATA8mEI

#NusantaraPagi #KPK #Korupsi #Papua #NusantaraTv #News"
1471297224072065025,702038954426535937,Bambang .S,Bambang77197468,"Kota Bandung, Jawa Barat",2021-12-16 01:52:48+00:00,Twitter for Android,"@FerdinandHaean3 💩
Mereka sdh resmi dilantik menjadi Penyidik Tipikor. Akhirnya ada Duo KPK yg berbeda ibu/ bpk kan… https://t.co/vH4xDdqozQ"
1471297223069634560,1328461488722382849,Ahmad Baron,AhmadBaron11,,2021-12-16 01:52:48+00:00,Twitter for Android,"@_Audaxviator @FerdinandHaean3 @KPK_RI Jadwal formula E nih 2022 jakarta resmi jadi tuan rumah 
#BalapanItuAduCepat… https://t.co/NCJr0dBq7r"
1471297185610227716,1409356968175702020,Shoumi🇲🇨,Shoumi54285480,,2021-12-16 01:52:39+00:00,Twitter Web App,@KurniawanYenny @MARQUEZ__93 @KPK_RI Khusnudzon sj lah...sp tau semesta tengah berencana 😁
1471297066705952768,100673892,Point Broo,PointBroo,Where_am_I,2021-12-16 01:52:10+00:00,Twitter Web App,"@KakaKeyo @DivHumas_Polri @KejaksaanRI @KPK_RI Yuppp... Ada yg berhasil, Acak2an tatanan...

Dikit, Mantull... 😀"
1471297041749872640,914271535,Bung,bungfrankz,Indonesia🇮🇩,2021-12-16 01:52:04+00:00,Twitter for iPhone,"RT @FerdinandHaean3: Jk gagal Juni 2022, mk Anies Baswedan hrs dipenjarakan karena telah merugikan keuangan negara sangat besar..!!! Rakyat…"
1471297038058885126,1451776568255139841,SemangatbaruKPK,SemangatbaruKPK,,2021-12-16 01:52:03+00:00,Twitter for iPhone,"Kami yakin, 136 anggota DPD RI bisa membantu KPK untuk mendorong budaya 
antikorupsi baik di semua tingkat lembaga… https://t.co/C0m1iOlljK"
1471297033780617216,1321963089827299328,Small Fish,7lRiv3rSid3,,2021-12-16 01:52:02+00:00,Twitter Web App,"RT @inspirasi_jalan: @ManOfMeJOE1 Ya iyalah takut...mau semua petinggi KPK di tempeleng sama si opung 🤣🤣
#KPKTakutUsutMafiaPCR
#KPKTakutUsu…"
1471297028932075523,1443191693524701189,Sobat MIDO,SobatMIDO,,2021-12-16 01:52:01+00:00,Twitter for iPhone,@jumianto_RK Bahkan KPK pun masih sibuk dan fokus dengan gratifikasi jeruk
1471297017175363587,3192322435,Ewi,ewi12lai,,2021-12-16 01:51:58+00:00,Twitter for Android,@FerdinandHaean3 @KPK_RI Seneng2 aja dulu d luar...bentar lagi bakal masuk tuh kerangkeng... Dan jangan luoa kalo j… https://t.co/CMHjrLqtzw
1471296990235402240,122534714,DvdNeman,dvdneman,Manado.Indonesia,2021-12-16 01:51:52+00:00,Twitter for Android,"RT @FerdinandHaean3: Jk gagal Juni 2022, mk Anies Baswedan hrs dipenjarakan karena telah merugikan keuangan negara sangat besar..!!! Rakyat…"
1471296988113108993,1460910247753641986,Host,Host69763279,,2021-12-16 01:51:51+00:00,Twitter for Android,"KPK gk ada suaranya.. 
#DarimanaDuitKaesang"
1471296964587241473,1342170256198881280,Ghaney,Ghaney_P,,2021-12-16 01:51:46+00:00,Twitter for Android,"RT @democrazymedia: Usai Gabung Oposisi, Deal-dealan Ketua KPK dengan Istana Dibongkar: Ada Perjanjian Diam-diam!
https://t.co/WpGXOp4vKS"
1471296909616713728,1377440915996909572,Pitung,Pitung05907627,,2021-12-16 01:51:33+00:00,Twitter for Android,"@OomEwok @enryusan @TofaTofa_id Prettt, lokasinya ntar di KPK..."
1471296851408134146,887743587579944960,OposisiCerdas.com,OposisiCerdas,,2021-12-16 01:51:19+00:00,Twitter Web App,"Publik Curiga karena Borong Saham Rp 92 Miliar, Kaesang Jokowi Disarankan Laporkan Hartanya ke KPK
https://t.co/N3BnHLzHQZ"
1471296808018014214,835617249444556801,Ressurrection,KurniawanYenny,"where ever my love be, heart",2021-12-16 01:51:09+00:00,Twitter for Android,@Shoumi54285480 @MARQUEZ__93 @KPK_RI Betul spt kesannya dibiarkan ya? Whyyyyyyy? Tunggu ancur ?
1471296783049314311,2950554744,Rachmat Budiman,Dpk76Rahmat,,2021-12-16 01:51:03+00:00,Twitter for Android,"RT @AdvSupyadi: Kasus bisnis tes PCR yang diduga melibatkan 2 menteri semakin senyap saja, padahal sudah dilaporkan ke KPK, tapi @KPK_RI se…"
1471296779639427073,775524805,FARIJI LACAK,fariji_lacak,Surabaya,2021-12-16 01:51:02+00:00,Twitter for Android,"Kalo benar...Polri/Kejaksaan/KPK harus mengusutnya, ini adalah KORUPSI TERSELUBUNG. https://t.co/9dTq29Sxco"
1471296774513967104,978238344,Thea.M.Effendy,thea_effendy,Jakarta-Selatan,2021-12-16 01:51:01+00:00,Twitter for Android,RT @m_mirah: Apakabar menteri yang diduga berbisnis PCR?? Bagaimana respon @KPK_RI  setelah ada laporan terkait ada dugaan menteri yg terli…
1471296765890637835,721737576688795653,Shahid Jadoon🏇,Zalmay_da_Swabi,"UAE, Swabi",2021-12-16 01:50:59+00:00,Twitter for Android,@wm_kpk Da hal v bia
1471296577356513280,1328461488722382849,Ahmad Baron,AhmadBaron11,,2021-12-16 01:50:14+00:00,Twitter for Android,@FerdinandHaean3 @KPK_RI Kegiatan @FerdinandHaean3 tiap hari 😁 https://t.co/z6ZvyLP9HM
1471296554451431428,1129936609,RRI Programa 3,RRIPrograma3,Jakarta Capital Region,2021-12-16 01:50:08+00:00,Twitter Web App,"Apa kata Juru Bicara KPK Ali Fikri tentang sikap KPK terkait putusan R.J Lino dalam kasus Pelindo dua. @KPK_RI 

Se… https://t.co/DcFB33skli"
1471296532628443137,702038954426535937,Bambang .S,Bambang77197468,"Kota Bandung, Jawa Barat",2021-12-16 01:50:03+00:00,Twitter for Android,"@FerdinandHaean3 💩
Sepeninggal geng yg gagal TWK hrsnya KPK lebih baik. Lebih garang. Tak ada satu ekor buruan yg b… https://t.co/9fQuDtfRRc"
1471296495605276680,1409356968175702020,Shoumi🇲🇨,Shoumi54285480,,2021-12-16 01:49:54+00:00,Twitter Web App,"@KurniawanYenny @MARQUEZ__93 @KPK_RI Ky nya kita dipaksa sabar dan meneladani suatu ungkapan,semua ada wkt nya. Sbg… https://t.co/O2lrH10ww9"
1471296490798600195,1240178378411364354,Nyubie,NyubiTwit,,2021-12-16 01:49:53+00:00,Twitter for Android,"@FerdinandHaean3 @KPK_RI Proyek ibu kota baru?
Proyek kereta cepat?"
1471296428987195393,38349153,CM,KakaKeyo,di anganmu selalu 😜,2021-12-16 01:49:38+00:00,Twitter for Android,"@PointBroo @DivHumas_Polri @KejaksaanRI @KPK_RI 😁😁😁

Menurut aku, kejanggalan sering terjadi karena pembiaran. 
Sem… https://t.co/sDAuuHtRNy"
1471296402747658242,1118228221231636480,G BENSON,H4l1mun_D1n61n,Indonesia,2021-12-16 01:49:32+00:00,Twitter for Android,"@NyiMasRuminah @KPK_RI K
Kpk nya gak ada nyali"
1471295722871947266,444260943,รקeed,Speedtrap_,"Bali, Indonesia",2021-12-16 01:46:50+00:00,Twitter for Android,RT @indounited14: @Speedtrap_ apakah @KPK_RI tahu?
1471295708971995136,444260943,รקeed,Speedtrap_,"Bali, Indonesia",2021-12-16 01:46:47+00:00,Twitter for Android,"RT @t_oka301164: @Speedtrap_ @KPK_RI kemana aja????

diem2 wae…"
1471295690311495681,1040668954664951808,🇮🇩Aku Cinta Indonesia🇮🇩⤴️17081945,savagemaniac7,Indonesia,2021-12-16 01:46:42+00:00,Twitter for Android,"RT @mahasiswigenz: Ouhh ternyata Ketua KPK pernah jd IDOLA Aksi 212.

Apa ini tanda KPK takut Periksa Formula-E ?? https://t.co/ONNjfznYLJ"
1471295651048607744,839242094220750849,Rustam irsyad,rustam_irsyad,jayapura papua  indonesia,2021-12-16 01:46:33+00:00,Twitter for Android,"RT @InSrikandi_____: TAKUT USUT, BUBAR AJA! 

KPK  Bisa Jerat Pelaku Bisnis PCR Dengan Klausul Seperti Menjerat Bekas Presiden PKS Luthfi H…"
1471295636490260480,539329150,white suspect,bluesuspect,In your minds,2021-12-16 01:46:29+00:00,Twitter for Android,"RT @AdvSupyadi: Kasus bisnis tes PCR yang diduga melibatkan 2 menteri semakin senyap saja, padahal sudah dilaporkan ke KPK, tapi @KPK_RI se…"
1471295622913298432,3870402434,Heri Irawan,heriirawan_ind,"Lamongan, East Java",2021-12-16 01:46:26+00:00,Twitter for Android,RT @KPK_RI: [BERITA KPK] Wakil Ketua KPK Alexander Marwata menghadiri peringatan Hari Antikorupsi Sedunia (HAKORDIA) di Kantor BPJS Ketenag…
1471295607079800833,840842773804666880,Nyong Gemini boy's,kapakgeni_daanz,"Taman Sari, Indonesia",2021-12-16 01:46:22+00:00,Twitter for Android,"RT @ianapokayan: Adil ka'talino, bacuramin ka'saruga, basengat ka'Jubata.. Aruusss Aruss Arus

Ini FAKTA !
Kondisi badan jalan yang dikeluh…"
1471295597076353025,1386937650880204801,Semar Ngising,SNgising,,2021-12-16 01:46:20+00:00,Twitter for Android,@FerdinandHaean3 @KPK_RI Anjing ini lagi menjilat
1471295576180502530,1063082930,🇮🇩 ku with 🇵🇸,tegaxdirimu,Indonesia,2021-12-16 01:46:15+00:00,Twitter for Android,"RT @AdvSupyadi: Kasus bisnis tes PCR yang diduga melibatkan 2 menteri semakin senyap saja, padahal sudah dilaporkan ke KPK, tapi @KPK_RI se…"
1471295465895317506,100673892,Point Broo,PointBroo,Where_am_I,2021-12-16 01:45:49+00:00,Twitter Web App,"@KakaKeyo @DivHumas_Polri @KejaksaanRI @KPK_RI Menurut @KakaKeyo , ""Janggal Tidak?""...

Sdh ditanyak... Monggo... 😀"
1471295348056342528,1442823511144206339,Veelaa🪶,VeelaaRhie,,2021-12-16 01:45:20+00:00,Twitter for Android,@Joe_Ardi604 @KPK_RI Bisa jadi 🙄 periksa anies aj kyk takut2 KPK tuh
1471295211854708740,1097182864649609216,Khoiri Koko_29,29ariko,,2021-12-16 01:44:48+00:00,Twitter for Android,@simaq @FerdinandHaean3 @KPK_RI Jelas merugikan negara drmn? Berjalan aja belum kok. Lha tuh proyek kereta api cepa… https://t.co/zNB3iteSVC
1471295151586742274,1438505101614669841,Daniyah,Daniyah733,,2021-12-16 01:44:34+00:00,Twitter for Android,"KPK dan DPD Jalin Kerja Sama Berantas Korupsi
https://t.co/aH8GhedOU0
Ayo Disiplin Prokes"
1471295079847399434,1310169711599001600,jagung🌽bakar😎😎😎,kowel750,,2021-12-16 01:44:17+00:00,Twitter for Android,"@FerdinandHaean3 @KPK_RI Emangnya @KPK_RI masih punya taring untuk hal ini bang?? 
Gw kok pesimis ya 🤣😂🤣"
1471295077238460418,38349153,CM,KakaKeyo,di anganmu selalu 😜,2021-12-16 01:44:16+00:00,Twitter for Android,"@PointBroo @DivHumas_Polri @KejaksaanRI @KPK_RI Aku ga ditanya pendapatnya
Wes mingkem deh"
1471295073660780547,1438505101614669841,Daniyah,Daniyah733,,2021-12-16 01:44:15+00:00,Twitter for Android,"3 Usulan KPK Perkuat Pemberantasan Korupsi Global
https://t.co/DF0e4VOiST
Ayo Disiplin Prokes"
1471295028240990209,1419557354660499466,Linlin 😘,LindaSaibi,"DKI Jakarta, Indonesia",2021-12-16 01:44:04+00:00,Twitter for Android,"RT @FerdinandHaean3: Jk gagal Juni 2022, mk Anies Baswedan hrs dipenjarakan karena telah merugikan keuangan negara sangat besar..!!! Rakyat…"
1471295020225417222,872321181281550336,Terserah,miyomi19,,2021-12-16 01:44:02+00:00,Twitter for iPhone,"RT @FerdinandHaean3: Jk gagal Juni 2022, mk Anies Baswedan hrs dipenjarakan karena telah merugikan keuangan negara sangat besar..!!! Rakyat…"
1471294943280844807,1336684779014553600,arthaN,arthaN38836243,,2021-12-16 01:43:44+00:00,Twitter for iPhone,"RT @LordDracula444: Aamin ya Rabb 
Lord Dracula harus segera diusut kasus Bisnis PCR, seorang Menteri DILARANG BERBISNIS apalagi bisnis kep…"
1471294925840867331,1336684779014553600,arthaN,arthaN38836243,,2021-12-16 01:43:40+00:00,Twitter for iPhone,"RT @WartegPerjuang1: Pemimpin KPK itu harus berhati Singa, luas pandangannya dan tak takut apa pun.

""Singa hanya tidur dihati Para Pembera…"
1471294867724664838,153997183,martabayashi,martabaya,Indonesia,2021-12-16 01:43:26+00:00,Twitter Web App,@liputan6dotcom napa gak rekrut dari 57 ex KPK? bermoral sekaligus berintegritas! @KejaksaanRI
1471294855338889217,1321963089827299328,Small Fish,7lRiv3rSid3,,2021-12-16 01:43:23+00:00,Twitter Web App,"RT @Jangkrikgengg15: @KangUtang04 BISMILLAH 
Wa ""alaikumussalam 
Berani Usut Pecat !
KPK telah kehilangan ruh
KPK telah mjd bag dari rezim…"
1471294807355973632,1321963089827299328,Small Fish,7lRiv3rSid3,,2021-12-16 01:43:12+00:00,Twitter Web App,"RT @Muslim_AntiPKI2: Tagar
 #KPKTakutUsutMafiaPCR
#KPKTakutUsutMafiaPCR 

Kenapa⁉️

Takut DILUMAT Luhut⁉️

Takut Gak Dapat ANGGARAN ‘TAMBAH…"
1471294784241242114,1336684779014553600,arthaN,arthaN38836243,,2021-12-16 01:43:06+00:00,Twitter for iPhone,"RT @WartegPerjuang1: Kalo KPK tak mampu bongkar Mafioso PCR lantas sapa lagi?
#KPKTakutUsutMafiaPCR
#KPKTakutUsutMafiaPCR"
1471294750716092417,1097182864649609216,Khoiri Koko_29,29ariko,,2021-12-16 01:42:58+00:00,Twitter for Android,"@FerdinandHaean3 @KPK_RI Bajingan kau semvak merah, kalo gagal bukannya termasuk kau yg ikut menggagalkan? Brarti a… https://t.co/ViMYTCGP66"
1471294749894008832,1336684779014553600,arthaN,arthaN38836243,,2021-12-16 01:42:58+00:00,Twitter for iPhone,"RT @WartegPerjuang1: Ammin ya Rabb, kita juga berdoa khusuk, semoga anak cucu kita jangan sampe meniru kelakuan KPK yang takut sama Korupto…"
1471294692788555777,1321963089827299328,Small Fish,7lRiv3rSid3,,2021-12-16 01:42:44+00:00,Twitter Web App,RT @GnwnMulyadi: @Sumanto59653397 @KangUtang04 @AwanBiru7654 @ArbyZakey3 @UdinSam78807473 @Foerdiman1 @MsyahrirTulo @syeifm @Ako_Doang72 @r…
1471294643253891077,1212262419558330368,Mir iTam🐜aNa oesao,Mone74439379,,2021-12-16 01:42:32+00:00,Twitter for Android,"RT @mahasiswigenz: Ouhh ternyata Ketua KPK pernah jd IDOLA Aksi 212.

Apa ini tanda KPK takut Periksa Formula-E ?? https://t.co/ONNjfznYLJ"
1471294598118920195,2271079520,Firdaus Wajdi,firdausw19,"Kalimantan Timur, Indonesia",2021-12-16 01:42:22+00:00,Twitter for Android,RT @BrojaGringo: @4Y4NKZ @KPK_RI Ahok....Uang pajak rakyat ya buat kembali ke rakyat...👍😎🆒 https://t.co/dJWThWXZFE
1471294578405699589,1030110451273629697,upilll,aristie6,Jawa Tengah,2021-12-16 01:42:17+00:00,Twitter for Android,"RT @FerdinandHaean3: Jk gagal Juni 2022, mk Anies Baswedan hrs dipenjarakan karena telah merugikan keuangan negara sangat besar..!!! Rakyat…"
1471294569908109316,1233798992217030657,LURAH CIKEAS,HyEvan1,"DKI Jakarta, Indonesia",2021-12-16 01:42:15+00:00,Twitter for Android,"TIDAK YAKIN  @KPK_RI MAMPU tangani DUGAAN KORUPSI di @DKIJakarta yang melibatkan @aniesbaswedan 

PERCAYALAH... lem… https://t.co/qJgiAZCFpI"
IdTweet,IdUser,UserName,ScreenName,Location,TweetAt,UploadTweet,OriginalTweet
1471294566107996161,83310402,negerielok,ridhorahadi,"DKI Jakarta, Indonesia",2021-12-16 01:42:14+00:00,Twitter for Android,@Nicho_Silalahi Dalam kegelapan yg pegang lampu senter hanya KPK dan PPATK
1471294536081051651,1451037611665944583,Richard Mailoa@GANTARI,richard_mailoa,,2021-12-16 01:42:07+00:00,Twitter for Android,"RT @mahasiswigenz: Ouhh ternyata Ketua KPK pernah jd IDOLA Aksi 212.

Apa ini tanda KPK takut Periksa Formula-E ?? https://t.co/ONNjfznYLJ"
1471294482217783299,777644407,Mas Iboet 🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩,masIboet,,2021-12-16 01:41:54+00:00,Twitter for Android,"RT @mahasiswigenz: Ouhh ternyata Ketua KPK pernah jd IDOLA Aksi 212.

Apa ini tanda KPK takut Periksa Formula-E ?? https://t.co/ONNjfznYLJ"
1471294402538577920,1229518084773277698,Media Komando Bhayangkara,MediaKomando,,2021-12-16 01:41:35+00:00,Twitter Web App,KPK Telaah dan Verifikasi Laporan Masyarakat Soal Dugaan Korupsi Proyek di Supiori Papua https://t.co/qmRLSjYGG5
1471294390110851072,1336684779014553600,arthaN,arthaN38836243,,2021-12-16 01:41:32+00:00,Twitter for iPhone,"RT @KangUtang04: #KPKTakutUsutMafiaPCR 
#KPKTakutUsutMafiaPCR 
@AwanBiru7654
@BFofZlhan
@Paijo64854574
@Kumis20191
@Ibrahim96374387
@dipone…"
1471294288445140993,791900351645351936,🇮🇩#MelawanLupa🇮🇩,DethanVic,,2021-12-16 01:41:08+00:00,Twitter for Android,"RT @mahasiswigenz: Ouhh ternyata Ketua KPK pernah jd IDOLA Aksi 212.

Apa ini tanda KPK takut Periksa Formula-E ?? https://t.co/ONNjfznYLJ"
1471294278940782594,122019877,Joe Ardi,Joe_Ardi604,"Jakarta Selatan, DKI Jakarta",2021-12-16 01:41:06+00:00,Twitter for Android,@VeelaaRhie @KPK_RI Jgn2 udh dijamu makan malam.jg kyk dprd dki 🤣
1471294180450205696,1087313516107784193,Putra Karo 🇮🇩,Jndrvl,"Berastagi, Indonesia",2021-12-16 01:40:42+00:00,Twitter for Android,"RT @FerdinandHaean3: Jk gagal Juni 2022, mk Anies Baswedan hrs dipenjarakan karena telah merugikan keuangan negara sangat besar..!!! Rakyat…"
1471294156609712132,788783677366870016,Edy,edyss05,"Tanjung Priok, Indonesia",2021-12-16 01:40:36+00:00,Twitter for iPhone,"RT @mahasiswigenz: Ouhh ternyata Ketua KPK pernah jd IDOLA Aksi 212.

Apa ini tanda KPK takut Periksa Formula-E ?? https://t.co/ONNjfznYLJ"
1471294138003775490,1324528440,asa silitonga,asa_silitonga,bandung - indonesia,2021-12-16 01:40:32+00:00,Twitter Web App,"@FerdinandHaean3 @KPK_RI jika ada dugaan pat gulipat didalamnya, tetap harus diproses."
1471294088305512449,1186537548404781058,@Devy215manalu #🇮🇩🇮🇩🇮🇩#,devy215,,2021-12-16 01:40:20+00:00,Twitter for Android,@BengkeltanahONE @KPK_RI Nah itu lbh baik
1471294077643550722,1439792108043337731,Zuanci Mahir,zuanci,,2021-12-16 01:40:18+00:00,Twitter Web App,"RT @mahasiswigenz: Ouhh ternyata Ketua KPK pernah jd IDOLA Aksi 212.

Apa ini tanda KPK takut Periksa Formula-E ?? https://t.co/ONNjfznYLJ"
1471294023784484867,2293229845,Supri Ag.,AgusSup39011241,,2021-12-16 01:40:05+00:00,Twitter for Android,"RT @pengarang_sajak: Loe yakin One Got ga dipenjara oleh KPK..?

😂😂😂"
1471294018742996992,1321963089827299328,Small Fish,7lRiv3rSid3,,2021-12-16 01:40:04+00:00,Twitter Web App,"RT @LordDracula444: Aamin ya Rabb 
Lord Dracula harus segera diusut kasus Bisnis PCR, seorang Menteri DILARANG BERBISNIS apalagi bisnis kep…"
1471293902002921474,1321963089827299328,Small Fish,7lRiv3rSid3,,2021-12-16 01:39:36+00:00,Twitter Web App,"RT @WartegPerjuang1: Ammin ya Rabb, kita juga berdoa khusuk, semoga anak cucu kita jangan sampe meniru kelakuan KPK yang takut sama Korupto…"
1471293858114080768,858172613385789441,Najibson,Najibson5,Indonesia,2021-12-16 01:39:25+00:00,Twitter for Android,"RT @FerdinandHaean3: Jk gagal Juni 2022, mk Anies Baswedan hrs dipenjarakan karena telah merugikan keuangan negara sangat besar..!!! Rakyat…"
1471293813259784196,1321963089827299328,Small Fish,7lRiv3rSid3,,2021-12-16 01:39:15+00:00,Twitter Web App,"RT @WartegPerjuang1: Hayo KPK buka dan usut tuntas Mafia PCR !
Jangan kau kencing dicelana lawan bajingan Lord Dracula Penghisap darah raky…"
1471293767978160131,835617249444556801,Ressurrection,KurniawanYenny,"where ever my love be, heart",2021-12-16 01:39:04+00:00,Twitter for Android,"@Shoumi54285480 @MARQUEZ__93 Sptnya gitu buktinya dia berani tuh hibah"" gede gitu tp gak ada tindakan dr @KPK_RI ka… https://t.co/tXjQQfc4M9"
1471293760101224449,1321963089827299328,Small Fish,7lRiv3rSid3,,2021-12-16 01:39:02+00:00,Twitter Web App,"RT @WartegPerjuang1: Aamiin ya Rabb, teruslah semangat suarakan ketidakadilan. ✊🇲🇨
Saking banyaknya kasus korupsi dan kerusakan parah kerug…"
1471293711849906182,1097758537948643328,Jokowi Baik 🇮🇩,nixon_fs,,2021-12-16 01:38:50+00:00,Twitter for Android,RT @NyiMasRuminah: Pak Firly @KPK_RI ini bukti saja sudah bejibun. Apa tdk membuat KPK tergerak hatinya untuk memeriksa semua pengeluaran A…
1471293698071695360,1321963089827299328,Small Fish,7lRiv3rSid3,,2021-12-16 01:38:47+00:00,Twitter Web App,"RT @WartegPerjuang1: Kalo KPK tak mampu bongkar Mafioso PCR lantas sapa lagi?
#KPKTakutUsutMafiaPCR
#KPKTakutUsutMafiaPCR"
1471293545323458562,1321963089827299328,Small Fish,7lRiv3rSid3,,2021-12-16 01:38:11+00:00,Twitter Web App,"RT @WartegPerjuang1: Dekat sini,  kita lagi asyiek bicara ttg KPK sekarang  malahan bukan sikat Koruptor malahan jadi kompradornya Koruptor…"
1471293501547573252,1336684779014553600,arthaN,arthaN38836243,,2021-12-16 01:38:00+00:00,Twitter for iPhone,"RT @Rossali24295306: Novel Baswedan Endus Dugaan Kasus Korupsi Tak Tuntas di KPK, DPR: Jangan Bersaing...

#KPKTakutUsutMafiaPCR
#KPKTakutU…"
1471293501203644418,969878236539703296,fun winter,Purwa_wicak,"Jambi, Indonesia",2021-12-16 01:38:00+00:00,Twitter for Android,"RT @mahasiswigenz: Ouhh ternyata Ketua KPK pernah jd IDOLA Aksi 212.

Apa ini tanda KPK takut Periksa Formula-E ?? https://t.co/ONNjfznYLJ"
1471293494454980609,462737757,TZ,tuti_grady,,2021-12-16 01:37:59+00:00,Twitter for Android,"RT @InSrikandi_____: TAKUT USUT, BUBAR AJA! 

KPK  Bisa Jerat Pelaku Bisnis PCR Dengan Klausul Seperti Menjerat Bekas Presiden PKS Luthfi H…"
1471293446161723396,1321963089827299328,Small Fish,7lRiv3rSid3,,2021-12-16 01:37:47+00:00,Twitter Web App,"RT @WartegPerjuang1: Pemimpin KPK itu harus berhati Singa, luas pandangannya dan tak takut apa pun.

""Singa hanya tidur dihati Para Pembera…"
